"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
0.192700837826754,0.0774141041342713,0.2212,0.1414,0.2576,0.1162,1.96339047438288,7.00486751528342,0.93125359887787,0.624492963843065,0.2653,0.192700837826754,0.141252626818648,0.045699481865285,0.279113924050633,1.35079439603365,0.366064453125,5.85703125,5.490966796875,0.125831202046036,"male"
0.24161970762661,0.0232200873851352,0.242162162162162,0.23027027027027,0.254594594594595,0.0243243243243243,2.40128126422944,8.07291926773437,0.766281996214164,0.071562391434083,0.247027027027027,0.24161970762661,0.181638810617641,0.0469148936170213,0.275625,0.58893310546875,0.21533203125,2.131787109375,1.916455078125,0.159077468953282,"female"
